date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:43:01	72930/72930	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202019%2003:41:21%20GMT	https://www.lacoxanh.vn/Tin-tuc/Toc-rung-nhieu-bat-thuong-Dau-hieu-cua-1-trong-5-benh-sau.html	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/Tin-tuc/Toc-rung-nhieu-bat-thuong-Dau-hieu-cua-1-trong-5-benh-sau.html	(from https://www.lacoxanh.vn/)
10:43:01	42948/42948	---M--	200	added ('OK')	image/jpeg	etag:%22a7c4-578826699f280%22	https://www.lacoxanh.vn/public/images/1539876347-vi-Toc-rung-nhieu-bat-thuong-Dau-hieu-cua-1-trong-5-benh-sau.jpg	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/images/1539876347-vi-Toc-rung-nhieu-bat-thuong-Dau-hieu-cua-1-trong-5-benh-sau.jpg	(from https://www.lacoxanh.vn/)
10:43:02	73297/73297	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202019%2003:41:21%20GMT	https://www.lacoxanh.vn/Tin-tuc/Muon-co-mot-mai-toc-chac-khoe-khong-gay-rung-hay-tranh-ngay-nhung-thoi-quen-nay.html	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/Tin-tuc/Muon-co-mot-mai-toc-chac-khoe-khong-gay-rung-hay-tranh-ngay-nhung-thoi-quen-nay.html	(from https://www.lacoxanh.vn/)
10:43:02	23948/23948	---M--	200	added ('OK')	image/jpeg	etag:%225d8c-5784512615b00%22	https://www.lacoxanh.vn/public/images/1539612941-vi-Muon-co-mot-mai-toc-chac-khoe-khong-gay-rung-hay-tranh-ngay-nhung-thoi-quen-nay.jpg	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/images/1539612941-vi-Muon-co-mot-mai-toc-chac-khoe-khong-gay-rung-hay-tranh-ngay-nhung-thoi-quen-nay.jpg	(from https://www.lacoxanh.vn/)
10:43:02	50627/50627	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202019%2003:41:22%20GMT	https://www.lacoxanh.vn/Kem-ngan-ran-ngua-tham-Laco/	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/Kem-ngan-ran-ngua-tham-Laco/index.html	(from https://www.lacoxanh.vn/)
10:43:02	50168/50168	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202019%2003:41:22%20GMT	https://www.lacoxanh.vn/Son-CARRE-LACO/	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/Son-CARRE-LACO/index.html	(from https://www.lacoxanh.vn/)
10:43:03	33656/33656	---M--	200	added ('OK')	image/jpeg	etag:%228378-576b59a185f80%22	https://www.lacoxanh.vn/public/upload/images/laco/banner_home.jpg	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/upload/images/laco/banner_home.jpg	(from https://www.lacoxanh.vn/)
10:43:03	77435/77435	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202019%2003:41:22%20GMT	https://www.lacoxanh.vn/Tin-tuc/Dau-tu-tien-ti-xay-dung-trang-trai-hoa-hong-ngoai.html	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/Tin-tuc/Dau-tu-tien-ti-xay-dung-trang-trai-hoa-hong-ngoai.html	(from https://www.lacoxanh.vn/)
10:43:03	60714/60714	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202019%2003:41:23%20GMT	https://www.lacoxanh.vn/Tin-tuc/	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/Tin-tuc/index.html	(from https://www.lacoxanh.vn/)
10:43:03	337301/337301	---M--	200	added ('OK')	image/png	etag:%2252595-576c966fe5000%22	https://www.lacoxanh.vn/public/images/1537982272-vi-Dau-tu-tien-ti-xay-dung-trang-trai-hoa-hong-ngoai.png	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/images/1537982272-vi-Dau-tu-tien-ti-xay-dung-trang-trai-hoa-hong-ngoai.png	(from https://www.lacoxanh.vn/)
10:43:03	80318/80318	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202019%2003:41:23%20GMT	https://www.lacoxanh.vn/Tin-tuc/Giac-mo-my-pham-organic-dan-dau-the-gioi-tu-doanh-nhan-tre.html	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/Tin-tuc/Giac-mo-my-pham-organic-dan-dau-the-gioi-tu-doanh-nhan-tre.html	(from https://www.lacoxanh.vn/)
10:43:03	170186/170186	---M--	200	added ('OK')	image/jpeg	etag:%22298ca-576c95891af80%22	https://www.lacoxanh.vn/public/images/1537982029-vi-Giac-mo-my-pham-organic-dan-dau-the-gioi-tu-doanh-nhan-tre.jpg	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/images/1537982029-vi-Giac-mo-my-pham-organic-dan-dau-the-gioi-tu-doanh-nhan-tre.jpg	(from https://www.lacoxanh.vn/)
10:43:04	75561/75561	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202019%2003:41:23%20GMT	https://www.lacoxanh.vn/Tin-tuc/Qua-Amla-co-o-dau-va-co-tac-dung-gi.html	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/Tin-tuc/Qua-Amla-co-o-dau-va-co-tac-dung-gi.html	(from https://www.lacoxanh.vn/)
10:43:04	31797/31797	---M--	200	added ('OK')	image/jpeg	etag:%227c35-576c94785ac00%22	https://www.lacoxanh.vn/public/images/1537981744-vi-Qua-Amla-dung-de-lam-gi.jpg	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/images/1537981744-vi-Qua-Amla-dung-de-lam-gi.jpg	(from https://www.lacoxanh.vn/)
10:43:04	53609/53609	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202019%2003:41:24%20GMT	https://www.lacoxanh.vn/Hoat-dong/	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/Hoat-dong/index.html	(from https://www.lacoxanh.vn/)
10:43:04	78282/78282	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202019%2003:41:24%20GMT	https://www.lacoxanh.vn/Tin-tuc/Hoc-hoi-cach-dieu-tri-tham-nach-ben-hieu-qua-tu-chuyen-gia-da-lieu.html	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/Tin-tuc/Hoc-hoi-cach-dieu-tri-tham-nach-ben-hieu-qua-tu-chuyen-gia-da-lieu.html	(from https://www.lacoxanh.vn/)
10:43:04	26113/26113	---M--	200	added ('OK')	image/jpeg	etag:%226601-576c971f5ee00%22	https://www.lacoxanh.vn/public/images/1537982456-vi-Hoc-hoi-cach-dieu-tri-tham-nach-ben-hieu-qua-tu-chuyen-gia-da-lieu.jpg	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/images/1537982456-vi-Hoc-hoi-cach-dieu-tri-tham-nach-ben-hieu-qua-tu-chuyen-gia-da-lieu.jpg	(from https://www.lacoxanh.vn/)
10:43:05	108044/108044	---M--	200	added ('OK')	image/jpeg	etag:%221a60c-576b631babb80%22	https://www.lacoxanh.vn/public/upload/images/laco/img20180625165642743.jpg	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/upload/images/laco/img20180625165642743.jpg	(from https://www.lacoxanh.vn/)
10:43:05	49230/49230	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202019%2003:41:25%20GMT	https://www.lacoxanh.vn/Hinh-anh/	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/Hinh-anh/index.html	(from https://www.lacoxanh.vn/)
10:43:05	103908/103908	---M--	200	added ('OK')	image/jpeg	etag:%22195e4-576b633847f00%22	https://www.lacoxanh.vn/public/upload/images/laco/ceo_hoang_kim_ngoc_31_5_4.jpg	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/upload/images/laco/ceo_hoang_kim_ngoc_31_5_4.jpg	(from https://www.lacoxanh.vn/)
10:43:05	8277/8277	---M--	200	added ('OK')	image/png	etag:%222055-576c215fa2000%22	https://www.lacoxanh.vn/public/upload/images/laco/dangky.png	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/upload/images/laco/dangky.png	(from https://www.lacoxanh.vn/)
10:43:06	53545/53545	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202019%2003:41:25%20GMT	https://www.lacoxanh.vn/Video/	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/Video/index.html	(from https://www.lacoxanh.vn/)
10:43:07	49154/49154	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202019%2003:41:26%20GMT	https://www.lacoxanh.vn/Tuyen-si-dai-ly/	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/Tuyen-si-dai-ly/index.html	(from https://www.lacoxanh.vn/)
10:43:08	51071/51071	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202019%2003:41:26%20GMT	https://www.lacoxanh.vn/Lien-he/	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/Lien-he/index.html	(from https://www.lacoxanh.vn/)
10:43:09	29063/29063	---M--	200	added ('OK')	text/css	etag:%227187-5404d18e6ed80%22	https://www.lacoxanh.vn/public/css/font-awesome.min.css	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/css/font-awesome.min.css	(from https://www.lacoxanh.vn/)
10:43:10	24455/24455	---MC-	200	added ('OK')	text/javascript	date:Wed,%2028%20Aug%202019%2003:43:07%20GMT	http://www.googleadservices.com/pagead/conversion.js	C:/xampp/htdocs/demo/demo/www.googleadservices.com/pagead/f.txt	(from https://www.lacoxanh.vn/)
10:43:10	86719/86719	---M--	200	added ('OK')	application/javascript	etag:%22152bf-560e42dc13500%22	https://www.lacoxanh.vn/public/js/jquery-3.1.1.min.js	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/js/jquery-3.1.1.min.js	(from https://www.lacoxanh.vn/)
10:43:10	1265/1265	---M--	200	added ('OK')	application/javascript	etag:%224f1-561379259af80%22	https://www.lacoxanh.vn/public/js/flaunt.js	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/js/flaunt.js	(from https://www.lacoxanh.vn/)
10:43:10	85584/85584	---M--	200	added ('OK')	application/javascript	etag:%2214e50-576c31c3ccc00%22	https://www.lacoxanh.vn/public/js/jquery-2.2.4.min.js	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/js/jquery-2.2.4.min.js	(from https://www.lacoxanh.vn/)
10:43:10	21126/21126	---M--	200	added ('OK')	application/javascript	etag:%225286-576c31e621d00%22	https://www.lacoxanh.vn/public/js/jquery.magnific-popup.min.js	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/js/jquery.magnific-popup.min.js	(from https://www.lacoxanh.vn/)
10:43:10	8620/8620	---M--	200	added ('OK')	text/css	etag:%2221ac-576c3204a6500%22	https://www.lacoxanh.vn/public/css/magnific-popup.css	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/css/magnific-popup.css	(from https://www.lacoxanh.vn/)
10:43:10	46352/46352	---M--	200	added ('OK')	application/javascript	etag:%22b510-576c3269bd380%22	https://www.lacoxanh.vn/public/js/plusone.js	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/js/plusone.js	(from https://www.lacoxanh.vn/)
10:43:11	1233/1233	---M--	200	added ('OK')	text/css	etag:%224d1-560fa5e50d700%22	https://www.lacoxanh.vn/public/css/owl.carousel.min.css	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/css/owl.carousel.min.css	(from https://www.lacoxanh.vn/)
10:43:11	97196/97196	---M--	200	added ('OK')	application/javascript	etag:%2217bac-560fab312d680%22	https://www.lacoxanh.vn/public/js/jquery.js	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/js/jquery.js	(from https://www.lacoxanh.vn/)
10:43:11	10057/10057	---M--	200	added ('OK')	application/javascript	etag:%222749-560fab4fb1e80%22	https://www.lacoxanh.vn/public/js/jquery-migrate.min.js	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/js/jquery-migrate.min.js	(from https://www.lacoxanh.vn/)
10:43:11	13096/13096	---M--	200	added ('OK')	application/javascript	etag:%223328-560fab75d7880%22	https://www.lacoxanh.vn/public/js/global.js	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/js/global.js	(from https://www.lacoxanh.vn/)
10:43:12	14916/14916	---M--	200	added ('OK')	application/javascript	etag:%223a44-560fabab3f680%22	https://www.lacoxanh.vn/public/js/owl.carousel.min.js	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/js/owl.carousel.min.js	(from https://www.lacoxanh.vn/)
10:43:12	76852/76852	---M--	200	added ('OK')	application/javascript	etag:%2212c34-560fabcbac300%22	https://www.lacoxanh.vn/public/js/isotope-docs.min.js	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/js/isotope-docs.min.js	(from https://www.lacoxanh.vn/)
10:43:12	10138/10138	---M--	200	added ('OK')	application/javascript	etag:%22279a-5404d18c86900%22	https://www.lacoxanh.vn/public/js/src/skdslider.js	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/js/src/skdslider.js	(from https://www.lacoxanh.vn/)
10:43:12	2063/2063	---M--	200	added ('OK')	text/css	etag:%2280f-5404d18c86900%22	https://www.lacoxanh.vn/public/js/src/skdslider.css	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/js/src/skdslider.css	(from https://www.lacoxanh.vn/)
10:43:12	1059/1059	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Aug%202019%2003:41:32%20GMT	https://www.lacoxanh.vn/public/js/carousel.min.js	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/js/carousel.min.js	(from https://www.lacoxanh.vn/)
10:43:13	161524/161524	---M--	200	added ('OK')	application/x-font-ttf	etag:%22276f4-4c34ee98c6400%22	https://www.lacoxanh.vn/public/fonts/RobotoCondensed-Regular.ttf	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/fonts/RobotoCondensed-Regular.ttf	(from https://www.lacoxanh.vn/public/css/style.css)
10:43:13	161748/161748	---M--	200	added ('OK')	application/x-font-ttf	etag:%22277d4-4c34ee98c6400%22	https://www.lacoxanh.vn/public/fonts/RobotoCondensed-Bold.ttf	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/fonts/RobotoCondensed-Bold.ttf	(from https://www.lacoxanh.vn/public/css/style.css)
10:43:13	167212/167212	---M--	200	added ('OK')	application/x-font-ttf	etag:%2228d2c-4c34ee98c6400%22	https://www.lacoxanh.vn/public/fonts/RobotoCondensed-BoldItalic.ttf	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/fonts/RobotoCondensed-BoldItalic.ttf	(from https://www.lacoxanh.vn/public/css/style.css)
10:43:13	166136/166136	---M--	200	added ('OK')	application/x-font-ttf	etag:%22288f8-4c34ee98c6400%22	https://www.lacoxanh.vn/public/fonts/RobotoCondensed-Italic.ttf	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/fonts/RobotoCondensed-Italic.ttf	(from https://www.lacoxanh.vn/public/css/style.css)
10:43:14	160748/160748	---M--	200	added ('OK')	application/x-font-ttf	etag:%22273ec-4c34ee98c6400%22	https://www.lacoxanh.vn/public/fonts/RobotoCondensed-Light.ttf	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/fonts/RobotoCondensed-Light.ttf	(from https://www.lacoxanh.vn/public/css/style.css)
10:43:14	167432/167432	---M--	200	added ('OK')	application/x-font-ttf	etag:%2228e08-4c34ee98c6400%22	https://www.lacoxanh.vn/public/fonts/RobotoCondensed-LightItalic.ttf	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/fonts/RobotoCondensed-LightItalic.ttf	(from https://www.lacoxanh.vn/public/css/style.css)
10:43:14	998/998	---M--	200	added ('OK')	image/png	etag:%223e6-5404d18114e00%22	https://www.lacoxanh.vn/public/images/nav.png	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/images/nav.png	(from https://www.lacoxanh.vn/public/css/style.css)
10:43:14	1145/1145	---M--	200	added ('OK')	image/png	etag:%22479-5404d17d44500%22	https://www.lacoxanh.vn/public/images/drop.png	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/images/drop.png	(from https://www.lacoxanh.vn/public/css/style.css)
10:43:14	1477/1477	---M--	200	added ('OK')	image/png	etag:%225c5-560e8ee862080%22	https://www.lacoxanh.vn/public/images/mail.png	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/images/mail.png	(from https://www.lacoxanh.vn/public/css/style.css)
10:43:15	1059/1059	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Aug%202019%2003:41:34%20GMT	https://www.lacoxanh.vn/public/images/AjaxLoader.gif	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/images/AjaxLoader.gif	(from https://www.lacoxanh.vn/public/css/style.css)
10:43:15	1059/1059	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Aug%202019%2003:41:35%20GMT	https://www.lacoxanh.vn/public/images/grabbing.png	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/images/grabbing.png	(from https://www.lacoxanh.vn/public/css/style.css)
10:43:15	1059/1059	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202019%2003:41:35%20GMT	https://www.lacoxanh.vn/POST	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/POST.html	(from https://connect.facebook.net/en_US/fbevents.js)
10:43:18	85065/85065	---M--	200	added ('OK')	image/jpeg	etag:%2214c49-576befb356e80%22	https://www.lacoxanh.vn/public/upload/images/laco/banner_list.jpg	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/upload/images/laco/banner_list.jpg	(from https://www.lacoxanh.vn/cong-ty-laco/)
10:43:18	222/222	---M--	302	error ('Found')	text/html	date:Wed,%2028%20Aug%202019%2003:41:35%20GMT	http://www.lacoxanh.vn/public/images/	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/images/index.html	(from https://www.lacoxanh.vn/cong-ty-laco/)
10:43:24	100943/100943	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Aug%202019%2003:43:24%20GMT	http://lacogarden.vn/wp-content/uploads/2015/06/gt2-1024x681.jpg	C:/xampp/htdocs/demo/demo/lacogarden.vn/wp-content/uploads/2015/06/gt2-1024x681.66.delayed	(from https://www.lacoxanh.vn/cong-ty-laco/)
10:43:28	100943/100943	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Aug%202019%2003:43:28%20GMT	http://lacogarden.vn/wp-content/uploads/2015/06/gt1-1024x681.png	C:/xampp/htdocs/demo/demo/lacogarden.vn/wp-content/uploads/2015/06/gt1-1024x681.png	(from https://www.lacoxanh.vn/cong-ty-laco/)
10:43:29	251/251	---M--	302	error ('Found')	text/html	date:Wed,%2028%20Aug%202019%2003:41:48%20GMT	http://www.lacoxanh.vn/public/images/1556183108-Nuoc-tay-trang.jpg	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/images/1556183108-Nuoc-tay-trang.68.delayed	(from https://www.lacoxanh.vn/Nuoc-tay-trang/)
10:43:38	58154/58154	---M--	200	added ('OK')	image/jpeg	etag:%22e32a-5874de5038d00%22	https://www.lacoxanh.vn/public/images/1556183108-Nuoc-tay-trang.jpg	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/images/1556183108-Nuoc-tay-trang.jpg	(from https://www.lacoxanh.vn/Nuoc-tay-trang/)
10:44:06	168461/168461	---M--	200	added ('OK')	image/jpeg	etag:%222920d-57b1892731380%22	https://www.lacoxanh.vn/public/upload/images/dau%20goi%20amla/bgr-header.jpg	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/upload/images/dau%20goi%20amla/bgr-header.jpg	(from https://www.lacoxanh.vn/Bo-san-pham-ngan-rung-toc-Amla/)
10:44:48	261546/261546	---M--	200	added ('OK')	image/jpeg	etag:%223fdaa-57b1892919800%22	https://www.lacoxanh.vn/public/upload/images/dau%20goi%20amla/tgt_-san-pham-cham-soc-toc-organic-amla-14-.jpg	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/upload/images/dau%20goi%20amla/tgt_-san-pham-cham-soc-toc-organic-amla-14-.jpg	(from https://www.lacoxanh.vn/Bo-san-pham-ngan-rung-toc-Amla/)
10:45:29	258369/258369	---M--	200	added ('OK')	image/jpeg	etag:%223f141-57b1892b01c80%22	https://www.lacoxanh.vn/public/upload/images/dau%20goi%20amla/tgt_-san-pham-cham-soc-toc-organic-amla-15-.jpg	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/upload/images/dau%20goi%20amla/tgt_-san-pham-cham-soc-toc-organic-amla-15-.jpg	(from https://www.lacoxanh.vn/Bo-san-pham-ngan-rung-toc-Amla/)
10:45:42	77749/77749	---M--	200	added ('OK')	image/jpeg	etag:%2212fb5-57b1892731380%22	https://www.lacoxanh.vn/public/upload/images/dau%20goi%20amla/3b625a082aa2fc28106da0dd9356c84f.jpg	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/upload/images/dau%20goi%20amla/3b625a082aa2fc28106da0dd9356c84f.jpg	(from https://www.lacoxanh.vn/Bo-san-pham-ngan-rung-toc-Amla/)
10:45:45	73601/73601	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202019%2003:44:03%20GMT	https://www.lacoxanh.vn/Tin-tuc/List-ngay-mot-so-thuc-pham-giup-mai-toc-chac-khoe-khong-lo-xo-roi-rung-toc.html	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/Tin-tuc/List-ngay-mot-so-thuc-pham-giup-mai-toc-chac-khoe-khong-lo-xo-roi-rung-toc.html	(from https://www.lacoxanh.vn/Tin-tuc/)
10:46:13	173144/173144	---M--	200	added ('OK')	image/jpeg	etag:%222a458-577f594299800%22	https://www.lacoxanh.vn/public/images/1539271520-vi-List-ngay-mot-so-thuc-pham-giup-mai-toc-chac-khoe-khong-lo-xo-roi-rung-toc.jpg	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/images/1539271520-vi-List-ngay-mot-so-thuc-pham-giup-mai-toc-chac-khoe-khong-lo-xo-roi-rung-toc.jpg	(from https://www.lacoxanh.vn/Tin-tuc/)
10:46:14	73792/73792	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202019%2003:44:33%20GMT	https://www.lacoxanh.vn/Tin-tuc/Bo-tui-cach-dieu-tri-rung-toc-an-toan-hieu-qua.html	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/Tin-tuc/Bo-tui-cach-dieu-tri-rung-toc-an-toan-hieu-qua.html	(from https://www.lacoxanh.vn/Tin-tuc/)
10:46:32	111790/111790	---M--	200	added ('OK')	image/jpeg	etag:%221b4ae-577f4fb190600%22	https://www.lacoxanh.vn/public/images/1539268953-vi-Bo-tui-cach-dieu-tri-rung-toc-an-toan-hieu-qua.jpg	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/images/1539268953-vi-Bo-tui-cach-dieu-tri-rung-toc-an-toan-hieu-qua.jpg	(from https://www.lacoxanh.vn/Tin-tuc/)
10:46:34	74178/74178	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202019%2003:44:52%20GMT	https://www.lacoxanh.vn/Tin-tuc/Tim-hieu-nguyen-nhan-gay-rung-toc-de-biet-cach-phong-ngua.html	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/Tin-tuc/Tim-hieu-nguyen-nhan-gay-rung-toc-de-biet-cach-phong-ngua.html	(from https://www.lacoxanh.vn/Tin-tuc/)
10:46:47	78623/78623	---M--	200	added ('OK')	image/jpeg	etag:%221331f-577d7b468e300%22	https://www.lacoxanh.vn/public/images/1539143212-vi-Tim-hieu-nguyen-nhan-gay-rung-toc-de-biet-cach-phong-ngua.jpg	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/public/images/1539143212-vi-Tim-hieu-nguyen-nhan-gay-rung-toc-de-biet-cach-phong-ngua.jpg	(from https://www.lacoxanh.vn/Tin-tuc/)
10:46:48	56980/56980	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202019%2003:45:07%20GMT	https://www.lacoxanh.vn/Video/Amla-Bien-dieu-khong-the-thanh-co-the.html	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/Video/Amla-Bien-dieu-khong-the-thanh-co-the.html	(from https://www.lacoxanh.vn/Hoat-dong/)
10:46:50	13033/13033	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/AZYb0FH9IjI/0.jpg	C:/xampp/htdocs/demo/demo/img.youtube.com/vi/AZYb0FH9IjI/0.jpg	(from https://www.lacoxanh.vn/Hoat-dong/)
10:46:52	57167/57167	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202019%2003:45:10%20GMT	https://www.lacoxanh.vn/Video/Hoi-thao-nang-cao-ky-nang-ban-hang-he-thong-Laco.html	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/Video/Hoi-thao-nang-cao-ky-nang-ban-hang-he-thong-Laco.html	(from https://www.lacoxanh.vn/Hoat-dong/)
10:46:53	1372703/1372703	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Jun%202018%2009:56:15%20GMT	http://lacogarden.vn/wp-content/uploads/2015/06/a_ng-ky8-ma%c2%a6-vach-Laco-Trang-1-01.png	C:/xampp/htdocs/demo/demo/lacogarden.vn/wp-content/uploads/2015/06/a_ng-ky8-ma%c2%a6-vach-Laco-Trang-1-01.png	(from https://www.lacoxanh.vn/cong-ty-laco/)
10:46:54	57129/57129	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202019%2003:45:13%20GMT	https://www.lacoxanh.vn/Video/Kinh-doanh-thuc-chien-cung-HOANG-KIM-NGOC-va-Laco.html	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/Video/Kinh-doanh-thuc-chien-cung-HOANG-KIM-NGOC-va-Laco.html	(from https://www.lacoxanh.vn/Hoat-dong/)
10:46:54	13683/13683	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/TjifnXjy63w/0.jpg	C:/xampp/htdocs/demo/demo/img.youtube.com/vi/TjifnXjy63w/0.jpg	(from https://www.lacoxanh.vn/Hoat-dong/)
10:46:56	56788/56788	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202019%2003:45:15%20GMT	https://www.lacoxanh.vn/Video/Laco-mot-chang-duong-da-qua.html	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/Video/Laco-mot-chang-duong-da-qua.html	(from https://www.lacoxanh.vn/Hoat-dong/)
10:46:58	14507/14507	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/PXXaNMI6Wn4/0.jpg	C:/xampp/htdocs/demo/demo/img.youtube.com/vi/PXXaNMI6Wn4/0.jpg	(from https://www.lacoxanh.vn/Hoat-dong/)
10:47:00	57687/57687	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Aug%202019%2003:45:18%20GMT	https://www.lacoxanh.vn/Video/CEO-Hoang-Kim-Ngoc-chia-se-ve-niem-dam-me-kinh-doanh-tren-truyen-hinh-Ha-Noi.html	C:/xampp/htdocs/demo/demo/www.lacoxanh.vn/Video/CEO-Hoang-Kim-Ngoc-chia-se-ve-niem-dam-me-kinh-doanh-tren-truyen-hinh-Ha-Noi.html	(from https://www.lacoxanh.vn/Hoat-dong/)
